upload date,id,username,full name,likes,comments,raw title,raw description
2025-01-17 00:00:00,https://www.instagram.com/katlieu/reel/DE8mfdxyPcS/,katlieu,Kat Lieu,19000,171,"Kat Lieu on Instagram: ""Ube ginger milk curd recipe @katlieu 姜汁撞奶

Ingredients:
200 g whole dairy milk, not the lactose free kind
1 tbsp freshly squeezed ginger juice
A drop of any vinegar

Milk must be heated to 155-170F and you can add sugar and a drop of ube extract, not too much. Pour milk into ginger juice and do not stir! Very important! My second one I had to salvage with bloomed gelatin 

🎼🎶massobeats - stroll""","19K likes, 171 comments - katlieu on January 17, 2025: ""Ube ginger milk curd recipe @katlieu 姜汁撞奶

Ingredients:
200 g whole dairy milk, not the lactose free kind
1 tbsp freshly squeezed ginger juice
A drop of any vinegar

Milk must be heated to 155-170F and you can add sugar and a drop of ube extract, not too much. Pour milk into ginger juice and do not stir! Very important! My second one I had to salvage with bloomed gelatin 

🎼🎶massobeats - stroll"". "
2025-02-06 00:00:00,https://www.instagram.com/katlieu/reel/DFv1W8ZSNkd/,katlieu,Kat Lieu,603,78,"Kat Lieu on Instagram: ""Did you know there’s a tool that can instantly make your food taste restaurant quality? It’s MSG, and I’m so excited to have partnered with the Ajinomoto Group to host an umami tasting experience @bonniesbrooklyn . #AjinomotoCoPartner The night was such a full-circle moment for me as someone growing up hearing all the misconceptions about MSG and facing stigma as a Chinese girl in Brooklyn. Together, we celebrated and enjoyed incredible dishes including a savory kumquat spritz. We shared, learned, and rewrote the narrative, experiencing how delicious MSG umami can be. 

#KnowMSG @know_msg""","603 likes, 78 comments - katlieu on February 6, 2025: ""Did you know there’s a tool that can instantly make your food taste restaurant quality? It’s MSG, and I’m so excited to have partnered with the Ajinomoto Group to host an umami tasting experience @bonniesbrooklyn . #AjinomotoCoPartner The night was such a full-circle moment for me as someone growing up hearing all the misconceptions about MSG and facing stigma as a Chinese girl in Brooklyn. Together, we celebrated and enjoyed incredible dishes including a savory kumquat spritz. We shared, learned, and rewrote the narrative, experiencing how delicious MSG umami can be. 

#KnowMSG @know_msg"". "
2025-01-15 00:00:00,https://www.instagram.com/katlieu/reel/DE3T5Igyzb7/,katlieu,Kat Lieu,47000,230,"Kat Lieu on Instagram: ""💜👾Ube sago with peach resin (peach gum) sweet soup dessert recipe by @katlieu

Recipe:  The ube sweet soup is coconut milk sweetened with maple syrup and flavored with ube extract ⬇️

Peach gum needs to be soaked over night, then cleaned, and if the center is still hard, you might want to boil the peach resin 

I will add the 🔗 of the peach resin I used in my IG broadcast channel 

🎶🎼massobeats - stroll""","47K likes, 230 comments - katlieu on January 15, 2025: ""💜👾Ube sago with peach resin (peach gum) sweet soup dessert recipe by @katlieu

Recipe:  The ube sweet soup is coconut milk sweetened with maple syrup and flavored with ube extract ⬇️

Peach gum needs to be soaked over night, then cleaned, and if the center is still hard, you might want to boil the peach resin 

I will add the 🔗 of the peach resin I used in my IG broadcast channel 

🎶🎼massobeats - stroll"". "
2025-01-13 00:00:00,https://www.instagram.com/katlieu/reel/DEx8NgpT195/,katlieu,Kat Lieu,19000,149,"Kat Lieu on Instagram: ""🍡Easy rice paper “mochi” inspired by daifuku @katlieu 
Plus how to make easy 2-ingredient mochi at home ⬇️ 🥰

185g any ice cream (mine is jasmine tea matcha) and 85g glutinous rice flour or mochiko or sticky rice flour

Microwave covered with plastic wrap (be sure to poke holes in the wrap) 1 minute, then another minute and a half 

It gets very hot so be careful and only touch when cooled and be sure to really pound some energy into it!! 

My filling is Greek yogurt plus ube halaya 

🎼🎶massobeats - stroll""","19K likes, 149 comments - katlieu on January 13, 2025: ""🍡Easy rice paper “mochi” inspired by daifuku @katlieu 
Plus how to make easy 2-ingredient mochi at home ⬇️ 🥰

185g any ice cream (mine is jasmine tea matcha) and 85g glutinous rice flour or mochiko or sticky rice flour

Microwave covered with plastic wrap (be sure to poke holes in the wrap) 1 minute, then another minute and a half 

It gets very hot so be careful and only touch when cooled and be sure to really pound some energy into it!! 

My filling is Greek yogurt plus ube halaya 

🎼🎶massobeats - stroll"". "
2025-01-09 00:00:00,https://www.instagram.com/katlieu/reel/DEniaosTeHN/,katlieu,Kat Lieu,173000,1484,"Kat Lieu on Instagram: ""🍚🌾🥭Rice cooker sweet potato mango sticky rice recipe @katlieu ⬇️

Recipe tips:

Coconut cream: 1/2 cup coconut milk, a few teaspoons of sugar or maple syrup, to taste, and a touch of red miso to balance the sweetness 

Sticky rice- cooked on Sweet rice setting

If the sweet potato is not soft enough, you can microwave it for 2 minutes before mashing into the rice

Mango is not in season in the US right now, so I only have a tiny one 

🎼🎶massobeats - stroll

#ricecooker #stickyrice #sweetpotato #mangostickyrice

Donating my IG reels bonuses earned in January 2025 to SoCal fire relief. The fundraiser I’m donating to is @wckitchen, spearheaded by chef José Andrés. It has a relief team in SoCal to assist first responders and families. Our hearts are with you""","173K likes, 1,484 comments - katlieu on January 9, 2025: ""🍚🌾🥭Rice cooker sweet potato mango sticky rice recipe @katlieu ⬇️

Recipe tips:

Coconut cream: 1/2 cup coconut milk, a few teaspoons of sugar or maple syrup, to taste, and a touch of red miso to balance the sweetness 

Sticky rice- cooked on Sweet rice setting

If the sweet potato is not soft enough, you can microwave it for 2 minutes before mashing into the rice

Mango is not in season in the US right now, so I only have a tiny one 

🎼🎶massobeats - stroll

#ricecooker #stickyrice #sweetpotato #mangostickyrice

Donating my IG reels bonuses earned in January 2025 to SoCal fire relief. The fundraiser I’m donating to is @wckitchen, spearheaded by chef José Andrés. It has a relief team in SoCal to assist first responders and families. Our hearts are with you"". "
2025-01-05 00:00:00,https://www.instagram.com/katlieu/reel/DEdalTMTM4S/,katlieu,Kat Lieu,6054,51,"Kat Lieu on Instagram: ""2 ingredient gf mochi recipe made with ice cream @katlieu ⬇️ and yes that’s Parmesan cheese with my mochi

-185 g any ice cream (vegan ice cream is OK)
-About 85 g mochiko or glutinous rice flour (if too runny, add a little more mochiko) also known as sticky rice flour
Optionally can mix in 1 tbsp condensed milk or liquid sweetener 

Melt ice cream first
Mix in mochiko until smooth
Cover with plastic wrap (poke holes) or a plate and microwave in 60 s bursts
Mix between eac burst until the mochi solidifies and becomes shiny and a little translucent 

Be careful it gets very hot 

Use cornstarch to make it manageable 

My toppings are condensed milk, Kinako powder, sesame seeds, parm cheese 

#durian #mochi #easyrecipes #mango #comedy or is it #slime …""","6,054 likes, 51 comments - katlieu on January 5, 2025: ""2 ingredient gf mochi recipe made with ice cream @katlieu ⬇️ and yes that’s Parmesan cheese with my mochi

-185 g any ice cream (vegan ice cream is OK)
-About 85 g mochiko or glutinous rice flour (if too runny, add a little more mochiko) also known as sticky rice flour
Optionally can mix in 1 tbsp condensed milk or liquid sweetener 

Melt ice cream first
Mix in mochiko until smooth
Cover with plastic wrap (poke holes) or a plate and microwave in 60 s bursts
Mix between eac burst until the mochi solidifies and becomes shiny and a little translucent 

Be careful it gets very hot 

Use cornstarch to make it manageable 

My toppings are condensed milk, Kinako powder, sesame seeds, parm cheese 

#durian #mochi #easyrecipes #mango #comedy or is it #slime …"". "
2024-12-31 00:00:00,https://www.instagram.com/katlieu/reel/DEQupGBytqO/,katlieu,Kat Lieu,7737,58,"Kat Lieu on Instagram: ""🥞❤️4-ingredient Japanese pancakes recipe by @katlieu

🎼Yosoci - PearlPouch

Worth the effort?😅

In a bowl, mix egg yolks with the milk or egg nog, flour, and if you want a bit of help with the rise, 1/4 tsp baking powder

Beating the egg whites until foamy before adding two tbsps sugar, beat until still peaks. A little cornstarch can help stabilize the egg whites 

Gently fold the egg whites into the yolk batter and transfer to piping bag. Detailed cooking instructions will be in my IG Broadcast channel ❤️🍾🎉 happy new year dears!""","7,737 likes, 58 comments - katlieu on December 31, 2024: ""🥞❤️4-ingredient Japanese pancakes recipe by @katlieu

🎼Yosoci - PearlPouch

Worth the effort?😅

In a bowl, mix egg yolks with the milk or egg nog, flour, and if you want a bit of help with the rise, 1/4 tsp baking powder

Beating the egg whites until foamy before adding two tbsps sugar, beat until still peaks. A little cornstarch can help stabilize the egg whites 

Gently fold the egg whites into the yolk batter and transfer to piping bag. Detailed cooking instructions will be in my IG Broadcast channel ❤️🍾🎉 happy new year dears!"". "
2024-12-18 00:00:00,https://www.instagram.com/buzzfeedtasty/reel/DDvIQvrOiuc/,buzzfeedtasty,Tasty,12000,58,"Tasty on Instagram: ""Purple bliss in every bite! Dive into these Ube Rice Krispies Treats and let the flavor take you away. 💜✨ by @katlieu

Ingredients
6 tbsps unsalted butter
1 to 2 tablespoons ube halaya (jam)
1 teaspoon ube extract for the color (add more as needed)
1/2 teaspoon miso, for a balancing salinity (a pinch of salt would do too)
One (12-ounce bag) mini or regular-sized marshmallows
6 cups Rice Krispies cereal
1. Grease or butter an 8 x 8 or 9 x 9-inch baking dish.
2. Brown the butter over medium heat in a heavy saucepan or pot. This takes about 5 minutes. Once brown bits form and the butter is a little foamy, lower the heat to low and mix in the ube halaya and extract until smooth. The mixture will be bubbly and foamy.
3. Mix in the miso or salt. Add the marshmallows and stir with a rubber spatula until they melt together into a big fluff. Turn off the heat and mix in the cereal, a cup at a time. You want the marshmallows to coat all of the cereal fully.
4. Transfer to the prepared baking dish and press down into a level layer using the back of the spatula or a fondant press/smoother.
5. Allow to cool for 15 minutes before flipping out onto a cutting board. You may need to run the back of a butter knife along the edges to help the block of treats come out of the baking dish. Cut into 12 to 16 even bars and enjoy.
6. Optionally, toast the top with a blowtorch for a s’mores effect.""","12K likes, 58 comments - buzzfeedtasty on December 18, 2024: ""Purple bliss in every bite! Dive into these Ube Rice Krispies Treats and let the flavor take you away. 💜✨ by @katlieu

Ingredients
6 tbsps unsalted butter
1 to 2 tablespoons ube halaya (jam)
1 teaspoon ube extract for the color (add more as needed)
1/2 teaspoon miso, for a balancing salinity (a pinch of salt would do too)
One (12-ounce bag) mini or regular-sized marshmallows
6 cups Rice Krispies cereal
1. Grease or butter an 8 x 8 or 9 x 9-inch baking dish.
2. Brown the butter over medium heat in a heavy saucepan or pot. This takes about 5 minutes. Once brown bits form and the butter is a little foamy, lower the heat to low and mix in the ube halaya and extract until smooth. The mixture will be bubbly and foamy.
3. Mix in the miso or salt. Add the marshmallows and stir with a rubber spatula until they melt together into a big fluff. Turn off the heat and mix in the cereal, a cup at a time. You want the marshmallows to coat all of the cereal fully.
4. Transfer to the prepared baking dish and press down into a level layer using the back of the spatula or a fondant press/smoother.
5. Allow to cool for 15 minutes before flipping out onto a cutting board. You may need to run the back of a butter knife along the edges to help the block of treats come out of the baking dish. Cut into 12 to 16 even bars and enjoy.
6. Optionally, toast the top with a blowtorch for a s’mores effect."". "
2024-12-03 00:00:00,https://www.instagram.com/katlieu/reel/DDITsLuT89d/,katlieu,Kat Lieu,14000,174,"Kat Lieu on Instagram: ""Easy rice paper “banana naan” (vegan/gluten free recipe) @katlieu 

Ingredients 
-1 semi-ripe to ripe banana 
-Four sheets of rice paper 
-Maple syrup, to taste
-2 teaspoons peanut butter
-Touch of red miso (check label to ensure it is gluten-free)
-Whipped cream (use the coconut whipped cream or vegan whipped cream to keep the recipe vegan)

In China, the word naan is commonly used to convey flatbread, for centuries now. This dish is inspired by the banana naan/nang dessert you can find at Dough Zone. https://www.doughzonedumplinghouse.com/menu?menu=desserts Translations may be lost as this more closely resembles roti or chapati❤️
It is just my rendition of a dish that a restaurant is selling, using rice paper. It is not Indian naan as I’ve pointed out again and again. 

#ricepaper #bananapudding #naan #ricepaperrolls #easyrecipes""","14K likes, 174 comments - katlieu on December 3, 2024: ""Easy rice paper “banana naan” (vegan/gluten free recipe) @katlieu 

Ingredients 
-1 semi-ripe to ripe banana 
-Four sheets of rice paper 
-Maple syrup, to taste
-2 teaspoons peanut butter
-Touch of red miso (check label to ensure it is gluten-free)
-Whipped cream (use the coconut whipped cream or vegan whipped cream to keep the recipe vegan)

In China, the word naan is commonly used to convey flatbread, for centuries now. This dish is inspired by the banana naan/nang dessert you can find at Dough Zone. https://www.doughzonedumplinghouse.com/menu?menu=desserts Translations may be lost as this more closely resembles roti or chapati❤️
It is just my rendition of a dish that a restaurant is selling, using rice paper. It is not Indian naan as I’ve pointed out again and again. 

#ricepaper #bananapudding #naan #ricepaperrolls #easyrecipes"". "
2024-12-05 00:00:00,https://www.instagram.com/buzzfeedtasty/reel/DDNleEXhLkH/,buzzfeedtasty,Tasty,6828,46,"Tasty on Instagram: ""Let’s make Hong Kong French toast with a savory twist of salted duck egg yolk and cornflakes @katlieu 

Ingredients: -2 to 3 thick slices of milk bread or white bread -2 eggs, beaten with 1 to 1 1/2 tbsp milk or water -2 salted duck egg yolks -About 1 cup cornflakes -Any nut butter, cream cheese spread, or jam as the filling -Sweetened condensed milk, syrup, or honey for drizzling -Unsalted butter 1. Cut off the bread crust, and beat the eggs with the milk or water in a shallow bowl. 2. Pan-fry mushed salted duck egg yolk with about 1 tablespoon unsalted butter over medium heat until foamy, about 1 to 2 minutes, then stir in the cornflakes and cook until toasty and crispier, about 2 minutes. 3. Spread filling – like peanut butter or kaya jam, over a slice of bread, or over two slices if you’re using three slices. 4. Sandwich together, dip into egg wash, then press the cereal into the soaked bread. 5. Pan-fry all sides in about 1 tablespoon of melted unsalted butter until golden brown and crispy, for about 1 to 2 minutes on each flat side over medium heat. 6. Drizzle sweetened condensed milk, and top with a slice or cube of unsalted butter! Enjoy!""","6,828 likes, 46 comments - buzzfeedtasty on December 5, 2024: ""Let’s make Hong Kong French toast with a savory twist of salted duck egg yolk and cornflakes @katlieu 

Ingredients: -2 to 3 thick slices of milk bread or white bread -2 eggs, beaten with 1 to 1 1/2 tbsp milk or water -2 salted duck egg yolks -About 1 cup cornflakes -Any nut butter, cream cheese spread, or jam as the filling -Sweetened condensed milk, syrup, or honey for drizzling -Unsalted butter 1. Cut off the bread crust, and beat the eggs with the milk or water in a shallow bowl. 2. Pan-fry mushed salted duck egg yolk with about 1 tablespoon unsalted butter over medium heat until foamy, about 1 to 2 minutes, then stir in the cornflakes and cook until toasty and crispier, about 2 minutes. 3. Spread filling – like peanut butter or kaya jam, over a slice of bread, or over two slices if you’re using three slices. 4. Sandwich together, dip into egg wash, then press the cereal into the soaked bread. 5. Pan-fry all sides in about 1 tablespoon of melted unsalted butter until golden brown and crispy, for about 1 to 2 minutes on each flat side over medium heat. 6. Drizzle sweetened condensed milk, and top with a slice or cube of unsalted butter! Enjoy!"". "
2024-11-30 00:00:00,https://www.instagram.com/katlieu/reel/DDAy8-pyzNh/,katlieu,Kat Lieu,24000,130,"Kat Lieu on Instagram: ""🍪🍵These need to be in your holiday cookie tin. Quick and easy one bowl Vegan and gluten-free mochi matcha chocolate chip cookies (viral Korean rice cake cookies)🍪🍡 @katlieu 

Perfect for everyone this holiday season who can’t eat cookies made with gluten, flour, butter, eggs, milk 

Ingredients:⬇️ Two cups mochiko or glutinous rice flour
1/3 cup maple syrup (or sugar to taste)
1/2 tbsp baking powder
Matcha powder, about 1 to 2 teaspoons
Cranberries/nuts etc/chocolate 
About 1 1/2 to 2 cups vegan milk or water, until the mixture is runny thick and smooth
1 tbsp olive oil 

👉🏻Instructions:
1. Mix everything together then rest the batter for a few minutes.
2. Bake in a preheated oven at 425-440F 10-12 minutes or until the edges are golden brown and the cookies are set in the middle
3. The tops don’t get too golden because rice flour is very white after baking (imagine white rice) but the bottom will brown and so will the edges when ready

Check out katlieu.substack.com for the detailed recipe on how to make the ube version 

Will you make these?
What add ins?
What flavor?

So QQ chewy, vegan, egg free, gluten free, made with sweet rice flour and glutinous just means like glue, not made with gluten #cookies #mochi #matcha #christmascookies #BFtastycookieshowdown""","24K likes, 130 comments - katlieu on November 30, 2024: ""🍪🍵These need to be in your holiday cookie tin. Quick and easy one bowl Vegan and gluten-free mochi matcha chocolate chip cookies (viral Korean rice cake cookies)🍪🍡 @katlieu 

Perfect for everyone this holiday season who can’t eat cookies made with gluten, flour, butter, eggs, milk 

Ingredients:⬇️ Two cups mochiko or glutinous rice flour
1/3 cup maple syrup (or sugar to taste)
1/2 tbsp baking powder
Matcha powder, about 1 to 2 teaspoons
Cranberries/nuts etc/chocolate 
About 1 1/2 to 2 cups vegan milk or water, until the mixture is runny thick and smooth
1 tbsp olive oil 

👉🏻Instructions:
1. Mix everything together then rest the batter for a few minutes.
2. Bake in a preheated oven at 425-440F 10-12 minutes or until the edges are golden brown and the cookies are set in the middle
3. The tops don’t get too golden because rice flour is very white after baking (imagine white rice) but the bottom will brown and so will the edges when ready

Check out katlieu.substack.com for the detailed recipe on how to make the ube version 

Will you make these?
What add ins?
What flavor?

So QQ chewy, vegan, egg free, gluten free, made with sweet rice flour and glutinous just means like glue, not made with gluten #cookies #mochi #matcha #christmascookies #BFtastycookieshowdown"". "
2024-11-11 00:00:00,https://www.instagram.com/buzzfeedtasty/reel/DCPdTK4vZe3/,buzzfeedtasty,Tasty,12000,81,"Tasty on Instagram: ""🌶️ Gochujang Butter Rice Krispies Treats by @katlieu""","12K likes, 81 comments - buzzfeedtasty on November 11, 2024: ""🌶️ Gochujang Butter Rice Krispies Treats by @katlieu"". "
